ANO;MÊS;KEY;UF_ORIGEM;PRODUTO;LOCALIZAÇÃO;PRODUÇÃO;REGIÃO NORDESTE;REGIÃO NORTE;REGIÃO SUDESTE;REGIÃO SUL
2017;8;2017-8;ES;PETRÓLEO;TERRA;50499.75;0.0;0.0;1.0;0.0
2017;9;2017-9;ES;PETRÓLEO;TERRA;49164.42;0.0;0.0;1.0;0.0
2017;10;2017-10;ES;PETRÓLEO;TERRA;55332.41;0.0;0.0;1.0;0.0
2017;11;2017-11;ES;PETRÓLEO;TERRA;53039.61;0.0;0.0;1.0;0.0
2017;12;2017-12;ES;PETRÓLEO;TERRA;53233.36;0.0;0.0;1.0;0.0
2018;1;2018-1;RN;PETRÓLEO;MAR;27521.41;1.0;0.0;0.0;0.0
2018;2;2018-2;RN;PETRÓLEO;MAR;24342.16;1.0;0.0;0.0;0.0
2018;3;2018-3;RN;PETRÓLEO;MAR;28206.87;1.0;0.0;0.0;0.0
2018;4;2018-4;RN;PETRÓLEO;MAR;27067.97;1.0;0.0;0.0;0.0
2018;5;2018-5;RN;PETRÓLEO;MAR;28029.64;1.0;0.0;0.0;0.0
2018;6;2018-6;RN;PETRÓLEO;MAR;26139.14;1.0;0.0;0.0;0.0
2018;7;2018-7;RN;PETRÓLEO;MAR;22694.73;1.0;0.0;0.0;0.0
2018;8;2018-8;RN;PETRÓLEO;MAR;21188.61;1.0;0.0;0.0;0.0
2018;9;2018-9;RN;PETRÓLEO;MAR;21379.53;1.0;0.0;0.0;0.0
2018;10;2018-10;RN;PETRÓLEO;MAR;22775.19;1.0;0.0;0.0;0.0
2018;11;2018-11;RN;PETRÓLEO;MAR;24313.26;1.0;0.0;0.0;0.0
2018;12;2018-12;RN;PETRÓLEO;MAR;23705.76;1.0;0.0;0.0;0.0
2018;1;2018-1;AL;PETRÓLEO;MAR;481.95;1.0;0.0;0.0;0.0
2018;2;2018-2;AL;PETRÓLEO;MAR;444.69;1.0;0.0;0.0;0.0
2018;3;2018-3;AL;PETRÓLEO;MAR;334.35;1.0;0.0;0.0;0.0
2018;4;2018-4;AL;PETRÓLEO;MAR;349.99;1.0;0.0;0.0;0.0
2018;5;2018-5;AL;PETRÓLEO;MAR;1157.38;1.0;0.0;0.0;0.0
2018;6;2018-6;AL;PETRÓLEO;MAR;388.15;1.0;0.0;0.0;0.0
2018;7;2018-7;AL;PETRÓLEO;MAR;673.23;1.0;0.0;0.0;0.0
2018;8;2018-8;AL;PETRÓLEO;MAR;618.42;1.0;0.0;0.0;0.0
2018;9;2018-9;AL;PETRÓLEO;MAR;676.93;1.0;0.0;0.0;0.0
2018;10;2018-10;AL;PETRÓLEO;MAR;510.29;1.0;0.0;0.0;0.0
2018;11;2018-11;AL;PETRÓLEO;MAR;675.12;1.0;0.0;0.0;0.0
2018;12;2018-12;AL;PETRÓLEO;MAR;587.29;1.0;0.0;0.0;0.0
2018;1;2018-1;CE;PETRÓLEO;MAR;19202.18;1.0;0.0;0.0;0.0
2018;2;2018-2;CE;PETRÓLEO;MAR;17505.03;1.0;0.0;0.0;0.0
2018;3;2018-3;CE;PETRÓLEO;MAR;20250.58;1.0;0.0;0.0;0.0
2018;4;2018-4;CE;PETRÓLEO;MAR;21215.77;1.0;0.0;0.0;0.0
2018;5;2018-5;CE;PETRÓLEO;MAR;22192;1.0;0.0;0.0;0.0
2018;6;2018-6;CE;PETRÓLEO;MAR;21285.57;1.0;0.0;0.0;0.0
2018;7;2018-7;CE;PETRÓLEO;MAR;22156.64;1.0;0.0;0.0;0.0
2018;8;2018-8;CE;PETRÓLEO;MAR;22573.92;1.0;0.0;0.0;0.0
2018;9;2018-9;CE;PETRÓLEO;MAR;20783.33;1.0;0.0;0.0;0.0
2018;10;2018-10;CE;PETRÓLEO;MAR;21735.65;1.0;0.0;0.0;0.0
2018;11;2018-11;CE;PETRÓLEO;MAR;21209.46;1.0;0.0;0.0;0.0
2018;12;2018-12;CE;PETRÓLEO;MAR;21674.99;1.0;0.0;0.0;0.0
2018;1;2018-1;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2018;2;2018-2;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2018;3;2018-3;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2018;4;2018-4;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2018;5;2018-5;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2018;6;2018-6;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2018;7;2018-7;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2018;8;2018-8;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2018;9;2018-9;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2018;10;2018-10;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2018;11;2018-11;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2018;12;2018-12;AM;PETRÓLEO;MAR;0;0.0;1.0;0.0;0.0
2018;1;2018-1;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2018;2;2018-2;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2018;3;2018-3;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2018;4;2018-4;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2018;5;2018-5;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2018;6;2018-6;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2018;7;2018-7;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2018;8;2018-8;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2018;9;2018-9;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2018;10;2018-10;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2018;11;2018-11;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2018;12;2018-12;MA;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2018;1;2018-1;SE;PETRÓLEO;MAR;26639.41;1.0;0.0;0.0;0.0
2018;2;2018-2;SE;PETRÓLEO;MAR;24390.55;1.0;0.0;0.0;0.0
2018;3;2018-3;SE;PETRÓLEO;MAR;24968.41;1.0;0.0;0.0;0.0
2018;4;2018-4;SE;PETRÓLEO;MAR;19457.62;1.0;0.0;0.0;0.0
2018;5;2018-5;SE;PETRÓLEO;MAR;25838.02;1.0;0.0;0.0;0.0
2018;6;2018-6;SE;PETRÓLEO;MAR;24213.14;1.0;0.0;0.0;0.0
2018;7;2018-7;SE;PETRÓLEO;MAR;24692.48;1.0;0.0;0.0;0.0
2018;8;2018-8;SE;PETRÓLEO;MAR;24367.47;1.0;0.0;0.0;0.0
2018;9;2018-9;SE;PETRÓLEO;MAR;23023.86;1.0;0.0;0.0;0.0
2018;10;2018-10;SE;PETRÓLEO;MAR;24060.33;1.0;0.0;0.0;0.0
2018;11;2018-11;SE;PETRÓLEO;MAR;21635.36;1.0;0.0;0.0;0.0
2018;12;2018-12;SE;PETRÓLEO;MAR;19040.62;1.0;0.0;0.0;0.0
2018;1;2018-1;SP;PETRÓLEO;MAR;1676940.94;0.0;0.0;1.0;0.0
2018;2;2018-2;SP;PETRÓLEO;MAR;1532078.02;0.0;0.0;1.0;0.0
2018;3;2018-3;SP;PETRÓLEO;MAR;1611361.69;0.0;0.0;1.0;0.0
2018;4;2018-4;SP;PETRÓLEO;MAR;1324306.81;0.0;0.0;1.0;0.0
2018;5;2018-5;SP;PETRÓLEO;MAR;1600627.51;0.0;0.0;1.0;0.0
2018;6;2018-6;SP;PETRÓLEO;MAR;1542209.37;0.0;0.0;1.0;0.0
2018;7;2018-7;SP;PETRÓLEO;MAR;1576010.97;0.0;0.0;1.0;0.0
2018;8;2018-8;SP;PETRÓLEO;MAR;1585658.31;0.0;0.0;1.0;0.0
2018;9;2018-9;SP;PETRÓLEO;MAR;1551661.6;0.0;0.0;1.0;0.0
2018;10;2018-10;SP;PETRÓLEO;MAR;1621185.57;0.0;0.0;1.0;0.0
2018;11;2018-11;SP;PETRÓLEO;MAR;1355110.96;0.0;0.0;1.0;0.0
2018;12;2018-12;SP;PETRÓLEO;MAR;1539189.3;0.0;0.0;1.0;0.0
2018;1;2018-1;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2018;2;2018-2;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2018;3;2018-3;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2018;4;2018-4;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2018;5;2018-5;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2018;6;2018-6;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2018;7;2018-7;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2018;8;2018-8;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2018;9;2018-9;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2018;10;2018-10;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2018;11;2018-11;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2018;12;2018-12;PR;PETRÓLEO;MAR;0;0.0;0.0;0.0;1.0
2018;1;2018-1;RJ;PETRÓLEO;MAR;8898022.62;0.0;0.0;1.0;0.0
2018;2;2018-2;RJ;PETRÓLEO;MAR;8037894.34;0.0;0.0;1.0;0.0
2018;3;2018-3;RJ;PETRÓLEO;MAR;8708596.7;0.0;0.0;1.0;0.0
2018;4;2018-4;RJ;PETRÓLEO;MAR;8764614.48;0.0;0.0;1.0;0.0
2018;5;2018-5;RJ;PETRÓLEO;MAR;8969757.56;0.0;0.0;1.0;0.0
2018;6;2018-6;RJ;PETRÓLEO;MAR;8711437.3;0.0;0.0;1.0;0.0
2018;7;2018-7;RJ;PETRÓLEO;MAR;9017950.57;0.0;0.0;1.0;0.0
2018;8;2018-8;RJ;PETRÓLEO;MAR;8560027.99;0.0;0.0;1.0;0.0
2018;9;2018-9;RJ;PETRÓLEO;MAR;8369550.92;0.0;0.0;1.0;0.0
2018;10;2018-10;RJ;PETRÓLEO;MAR;8999390.71;0.0;0.0;1.0;0.0
2018;11;2018-11;RJ;PETRÓLEO;MAR;8797370.58;0.0;0.0;1.0;0.0
2018;12;2018-12;RJ;PETRÓLEO;MAR;9545072.77;0.0;0.0;1.0;0.0
2018;1;2018-1;BA;PETRÓLEO;MAR;2797.3;1.0;0.0;0.0;0.0
2018;2;2018-2;BA;PETRÓLEO;MAR;2439.23;1.0;0.0;0.0;0.0
2018;3;2018-3;BA;PETRÓLEO;MAR;2618.79;1.0;0.0;0.0;0.0
2018;4;2018-4;BA;PETRÓLEO;MAR;2402.9;1.0;0.0;0.0;0.0
2018;5;2018-5;BA;PETRÓLEO;MAR;2619.7;1.0;0.0;0.0;0.0
2018;6;2018-6;BA;PETRÓLEO;MAR;2537.22;1.0;0.0;0.0;0.0
2018;7;2018-7;BA;PETRÓLEO;MAR;2522.17;1.0;0.0;0.0;0.0
2018;8;2018-8;BA;PETRÓLEO;MAR;2669.12;1.0;0.0;0.0;0.0
2018;9;2018-9;BA;PETRÓLEO;MAR;2696.19;1.0;0.0;0.0;0.0
2018;10;2018-10;BA;PETRÓLEO;MAR;2601.06;1.0;0.0;0.0;0.0
2018;11;2018-11;BA;PETRÓLEO;MAR;2598.44;1.0;0.0;0.0;0.0
2018;12;2018-12;BA;PETRÓLEO;MAR;2199.28;1.0;0.0;0.0;0.0
2018;1;2018-1;ES;PETRÓLEO;MAR;1650026.83;0.0;0.0;1.0;0.0
2018;2;2018-2;ES;PETRÓLEO;MAR;1482995.86;0.0;0.0;1.0;0.0
2018;3;2018-3;ES;PETRÓLEO;MAR;1646207.65;0.0;0.0;1.0;0.0
2018;4;2018-4;ES;PETRÓLEO;MAR;1685202.35;0.0;0.0;1.0;0.0
2018;5;2018-5;ES;PETRÓLEO;MAR;1652878.35;0.0;0.0;1.0;0.0
2018;6;2018-6;ES;PETRÓLEO;MAR;1492886.71;0.0;0.0;1.0;0.0
2018;7;2018-7;ES;PETRÓLEO;MAR;1484920.94;0.0;0.0;1.0;0.0
2018;8;2018-8;ES;PETRÓLEO;MAR;1680705.69;0.0;0.0;1.0;0.0
2018;9;2018-9;ES;PETRÓLEO;MAR;1353764.12;0.0;0.0;1.0;0.0
2018;10;2018-10;ES;PETRÓLEO;MAR;1662360.72;0.0;0.0;1.0;0.0
2018;11;2018-11;ES;PETRÓLEO;MAR;1506704.21;0.0;0.0;1.0;0.0
2018;12;2018-12;ES;PETRÓLEO;MAR;1576460.7;0.0;0.0;1.0;0.0
2018;1;2018-1;RN;PETRÓLEO;TERRA;184972.34;1.0;0.0;0.0;0.0
2018;2;2018-2;RN;PETRÓLEO;TERRA;162256.83;1.0;0.0;0.0;0.0
2018;3;2018-3;RN;PETRÓLEO;TERRA;176232.32;1.0;0.0;0.0;0.0
2018;4;2018-4;RN;PETRÓLEO;TERRA;169766.2;1.0;0.0;0.0;0.0
2018;5;2018-5;RN;PETRÓLEO;TERRA;171790.49;1.0;0.0;0.0;0.0
2018;6;2018-6;RN;PETRÓLEO;TERRA;165864.73;1.0;0.0;0.0;0.0
2018;7;2018-7;RN;PETRÓLEO;TERRA;173624.07;1.0;0.0;0.0;0.0
2018;8;2018-8;RN;PETRÓLEO;TERRA;161285.87;1.0;0.0;0.0;0.0
2018;9;2018-9;RN;PETRÓLEO;TERRA;163492.73;1.0;0.0;0.0;0.0
2018;10;2018-10;RN;PETRÓLEO;TERRA;170704.73;1.0;0.0;0.0;0.0
2018;11;2018-11;RN;PETRÓLEO;TERRA;167168.99;1.0;0.0;0.0;0.0
2018;12;2018-12;RN;PETRÓLEO;TERRA;172652.51;1.0;0.0;0.0;0.0
2018;1;2018-1;AL;PETRÓLEO;TERRA;13419.96;1.0;0.0;0.0;0.0
2018;2;2018-2;AL;PETRÓLEO;TERRA;12926.68;1.0;0.0;0.0;0.0
2018;3;2018-3;AL;PETRÓLEO;TERRA;12403.46;1.0;0.0;0.0;0.0
2018;4;2018-4;AL;PETRÓLEO;TERRA;12416.61;1.0;0.0;0.0;0.0
2018;5;2018-5;AL;PETRÓLEO;TERRA;10835.9;1.0;0.0;0.0;0.0
2018;6;2018-6;AL;PETRÓLEO;TERRA;11830.96;1.0;0.0;0.0;0.0
2018;7;2018-7;AL;PETRÓLEO;TERRA;11518.58;1.0;0.0;0.0;0.0
2018;8;2018-8;AL;PETRÓLEO;TERRA;13600.31;1.0;0.0;0.0;0.0
2018;9;2018-9;AL;PETRÓLEO;TERRA;12234.39;1.0;0.0;0.0;0.0
2018;10;2018-10;AL;PETRÓLEO;TERRA;12417.03;1.0;0.0;0.0;0.0
2018;11;2018-11;AL;PETRÓLEO;TERRA;12016.69;1.0;0.0;0.0;0.0
2018;12;2018-12;AL;PETRÓLEO;TERRA;12155.52;1.0;0.0;0.0;0.0
2018;1;2018-1;CE;PETRÓLEO;TERRA;5079.99;1.0;0.0;0.0;0.0
2018;2;2018-2;CE;PETRÓLEO;TERRA;4610.66;1.0;0.0;0.0;0.0
2018;3;2018-3;CE;PETRÓLEO;TERRA;5132.93;1.0;0.0;0.0;0.0
2018;4;2018-4;CE;PETRÓLEO;TERRA;5146.39;1.0;0.0;0.0;0.0
2018;5;2018-5;CE;PETRÓLEO;TERRA;4341.38;1.0;0.0;0.0;0.0
2018;6;2018-6;CE;PETRÓLEO;TERRA;6067.8;1.0;0.0;0.0;0.0
2018;7;2018-7;CE;PETRÓLEO;TERRA;5436.25;1.0;0.0;0.0;0.0
2018;8;2018-8;CE;PETRÓLEO;TERRA;5498.55;1.0;0.0;0.0;0.0
2018;9;2018-9;CE;PETRÓLEO;TERRA;5245.14;1.0;0.0;0.0;0.0
2018;10;2018-10;CE;PETRÓLEO;TERRA;5090.76;1.0;0.0;0.0;0.0
2018;11;2018-11;CE;PETRÓLEO;TERRA;4747.32;1.0;0.0;0.0;0.0
2018;12;2018-12;CE;PETRÓLEO;TERRA;4676.59;1.0;0.0;0.0;0.0
2018;1;2018-1;AM;PETRÓLEO;TERRA;95760.84;0.0;1.0;0.0;0.0
2018;2;2018-2;AM;PETRÓLEO;TERRA;96673.81;0.0;1.0;0.0;0.0
2018;3;2018-3;AM;PETRÓLEO;TERRA;101594.39;0.0;1.0;0.0;0.0
2018;4;2018-4;AM;PETRÓLEO;TERRA;100162.8;0.0;1.0;0.0;0.0
2018;5;2018-5;AM;PETRÓLEO;TERRA;106128.31;0.0;1.0;0.0;0.0
2018;6;2018-6;AM;PETRÓLEO;TERRA;100539.73;0.0;1.0;0.0;0.0
2018;7;2018-7;AM;PETRÓLEO;TERRA;97934.18;0.0;1.0;0.0;0.0
2018;8;2018-8;AM;PETRÓLEO;TERRA;100379.84;0.0;1.0;0.0;0.0
2018;9;2018-9;AM;PETRÓLEO;TERRA;96268.81;0.0;1.0;0.0;0.0
2018;10;2018-10;AM;PETRÓLEO;TERRA;98268.36;0.0;1.0;0.0;0.0
2018;11;2018-11;AM;PETRÓLEO;TERRA;95467.09;0.0;1.0;0.0;0.0
2018;12;2018-12;AM;PETRÓLEO;TERRA;97221.36;0.0;1.0;0.0;0.0
2018;1;2018-1;MA;PETRÓLEO;TERRA;246.57;1.0;0.0;0.0;0.0
2018;2;2018-2;MA;PETRÓLEO;TERRA;5.97;1.0;0.0;0.0;0.0
2018;3;2018-3;MA;PETRÓLEO;TERRA;0;1.0;0.0;0.0;0.0
2018;4;2018-4;MA;PETRÓLEO;TERRA;16.92;1.0;0.0;0.0;0.0
2018;5;2018-5;MA;PETRÓLEO;TERRA;11.33;1.0;0.0;0.0;0.0
2018;6;2018-6;MA;PETRÓLEO;TERRA;265.59;1.0;0.0;0.0;0.0
2018;7;2018-7;MA;PETRÓLEO;TERRA;369.07;1.0;0.0;0.0;0.0
2018;8;2018-8;MA;PETRÓLEO;TERRA;445.87;1.0;0.0;0.0;0.0
2018;9;2018-9;MA;PETRÓLEO;TERRA;388.28;1.0;0.0;0.0;0.0
2018;10;2018-10;MA;PETRÓLEO;TERRA;479.9;1.0;0.0;0.0;0.0
2018;11;2018-11;MA;PETRÓLEO;TERRA;191.85;1.0;0.0;0.0;0.0
2018;12;2018-12;MA;PETRÓLEO;TERRA;28;1.0;0.0;0.0;0.0
2018;1;2018-1;SE;PETRÓLEO;TERRA;82597.25;1.0;0.0;0.0;0.0
2018;2;2018-2;SE;PETRÓLEO;TERRA;70467.22;1.0;0.0;0.0;0.0
2018;3;2018-3;SE;PETRÓLEO;TERRA;71253.44;1.0;0.0;0.0;0.0
2018;4;2018-4;SE;PETRÓLEO;TERRA;64797.23;1.0;0.0;0.0;0.0
2018;5;2018-5;SE;PETRÓLEO;TERRA;64710.6;1.0;0.0;0.0;0.0
2018;6;2018-6;SE;PETRÓLEO;TERRA;62989.52;1.0;0.0;0.0;0.0
2018;7;2018-7;SE;PETRÓLEO;TERRA;63664.34;1.0;0.0;0.0;0.0
2018;8;2018-8;SE;PETRÓLEO;TERRA;61932.16;1.0;0.0;0.0;0.0
2018;9;2018-9;SE;PETRÓLEO;TERRA;57107.82;1.0;0.0;0.0;0.0
2018;10;2018-10;SE;PETRÓLEO;TERRA;57757.8;1.0;0.0;0.0;0.0
2018;11;2018-11;SE;PETRÓLEO;TERRA;55428.36;1.0;0.0;0.0;0.0
2018;12;2018-12;SE;PETRÓLEO;TERRA;58793.14;1.0;0.0;0.0;0.0
2018;1;2018-1;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;2;2018-2;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;3;2018-3;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;4;2018-4;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;5;2018-5;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;6;2018-6;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;7;2018-7;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;8;2018-8;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;9;2018-9;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;10;2018-10;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;11;2018-11;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;12;2018-12;SP;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;1;2018-1;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2018;2;2018-2;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2018;3;2018-3;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2018;4;2018-4;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2018;5;2018-5;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2018;6;2018-6;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2018;7;2018-7;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2018;8;2018-8;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2018;9;2018-9;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2018;10;2018-10;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2018;11;2018-11;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2018;12;2018-12;PR;PETRÓLEO;TERRA;0;0.0;0.0;0.0;1.0
2018;1;2018-1;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;2;2018-2;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;3;2018-3;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;4;2018-4;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;5;2018-5;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;6;2018-6;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;7;2018-7;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;8;2018-8;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;9;2018-9;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;10;2018-10;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;11;2018-11;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;12;2018-12;RJ;PETRÓLEO;TERRA;0;0.0;0.0;1.0;0.0
2018;1;2018-1;BA;PETRÓLEO;TERRA;152327.94;1.0;0.0;0.0;0.0
2018;2;2018-2;BA;PETRÓLEO;TERRA;134580.02;1.0;0.0;0.0;0.0
2018;3;2018-3;BA;PETRÓLEO;TERRA;143981.84;1.0;0.0;0.0;0.0
2018;4;2018-4;BA;PETRÓLEO;TERRA;137657.4;1.0;0.0;0.0;0.0
2018;5;2018-5;BA;PETRÓLEO;TERRA;139599.11;1.0;0.0;0.0;0.0
2018;6;2018-6;BA;PETRÓLEO;TERRA;137375.31;1.0;0.0;0.0;0.0
2018;7;2018-7;BA;PETRÓLEO;TERRA;139851.27;1.0;0.0;0.0;0.0
2018;8;2018-8;BA;PETRÓLEO;TERRA;141936;1.0;0.0;0.0;0.0
2018;9;2018-9;BA;PETRÓLEO;TERRA;134725.4;1.0;0.0;0.0;0.0
2018;10;2018-10;BA;PETRÓLEO;TERRA;141189.13;1.0;0.0;0.0;0.0
2018;11;2018-11;BA;PETRÓLEO;TERRA;137401.66;1.0;0.0;0.0;0.0
2018;12;2018-12;BA;PETRÓLEO;TERRA;142407.61;1.0;0.0;0.0;0.0
2018;1;2018-1;ES;PETRÓLEO;TERRA;53222.51;0.0;0.0;1.0;0.0
2018;2;2018-2;ES;PETRÓLEO;TERRA;47880.53;0.0;0.0;1.0;0.0
2018;3;2018-3;ES;PETRÓLEO;TERRA;50780.52;0.0;0.0;1.0;0.0
2018;4;2018-4;ES;PETRÓLEO;TERRA;50821.9;0.0;0.0;1.0;0.0
2018;5;2018-5;ES;PETRÓLEO;TERRA;50607.34;0.0;0.0;1.0;0.0
2018;6;2018-6;ES;PETRÓLEO;TERRA;46545.15;0.0;0.0;1.0;0.0
2018;7;2018-7;ES;PETRÓLEO;TERRA;47779.38;0.0;0.0;1.0;0.0
2018;8;2018-8;ES;PETRÓLEO;TERRA;45805.82;0.0;0.0;1.0;0.0
2018;9;2018-9;ES;PETRÓLEO;TERRA;42957.6;0.0;0.0;1.0;0.0
2018;10;2018-10;ES;PETRÓLEO;TERRA;43500.66;0.0;0.0;1.0;0.0
2018;11;2018-11;ES;PETRÓLEO;TERRA;43440.22;0.0;0.0;1.0;0.0
2018;12;2018-12;ES;PETRÓLEO;TERRA;47084.84;0.0;0.0;1.0;0.0
2019;1;2019-1;RN;PETRÓLEO;MAR;22963.39;1.0;0.0;0.0;0.0
2019;2;2019-2;RN;PETRÓLEO;MAR;21887.08;1.0;0.0;0.0;0.0
2019;3;2019-3;RN;PETRÓLEO;MAR;24968.59;1.0;0.0;0.0;0.0
2019;4;2019-4;RN;PETRÓLEO;MAR;26014.16;1.0;0.0;0.0;0.0
2019;5;2019-5;RN;PETRÓLEO;MAR;25401.36;1.0;0.0;0.0;0.0
2019;6;2019-6;RN;PETRÓLEO;MAR;24880.64;1.0;0.0;0.0;0.0
2019;7;2019-7;RN;PETRÓLEO;MAR;25707.26;1.0;0.0;0.0;0.0
2019;8;2019-8;RN;PETRÓLEO;MAR;23268.87;1.0;0.0;0.0;0.0
2019;9;2019-9;RN;PETRÓLEO;MAR;13720.89;1.0;0.0;0.0;0.0
2019;10;2019-10;RN;PETRÓLEO;MAR;20742.58;1.0;0.0;0.0;0.0
2019;11;2019-11;RN;PETRÓLEO;MAR;21623.46;1.0;0.0;0.0;0.0
2019;12;2019-12;RN;PETRÓLEO;MAR;20875.46;1.0;0.0;0.0;0.0
2019;1;2019-1;AL;PETRÓLEO;MAR;624.25;1.0;0.0;0.0;0.0
2019;2;2019-2;AL;PETRÓLEO;MAR;265.74;1.0;0.0;0.0;0.0
2019;3;2019-3;AL;PETRÓLEO;MAR;359.92;1.0;0.0;0.0;0.0
2019;4;2019-4;AL;PETRÓLEO;MAR;71.68;1.0;0.0;0.0;0.0
2019;5;2019-5;AL;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2019;6;2019-6;AL;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2019;7;2019-7;AL;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2019;8;2019-8;AL;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2019;9;2019-9;AL;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2019;10;2019-10;AL;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2019;11;2019-11;AL;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2019;12;2019-12;AL;PETRÓLEO;MAR;0;1.0;0.0;0.0;0.0
2019;1;2019-1;CE;PETRÓLEO;MAR;19578.22;1.0;0.0;0.0;0.0
2019;2;2019-2;CE;PETRÓLEO;MAR;16896.61;1.0;0.0;0.0;0.0
2019;3;2019-3;CE;PETRÓLEO;MAR;18605.64;1.0;0.0;0.0;0.0
2019;4;2019-4;CE;PETRÓLEO;MAR;19430.87;1.0;0.0;0.0;0.0
