ANO,MES,PAIS_DESTINO,UF_ORIGEM,QUANTIDADE,KG_LIQUIDO,VALOR_USD
2016,11,158,RJ,51420,47673490,11929442
2016,1,158,SP,78631,68637081,15101723
2016,2,169,RJ,153515,135267515,25222365
2016,5,361,ES,67896,64288410,11057441
2016,9,361,RJ,458461,419390488,108432870
2016,2,158,RJ,157264,137496132,25100650
2016,6,77,RJ,63656,58903960,14021642
2016,10,845,SP,306382,267416671,79606767
2016,2,715,RJ,147635,128634446,24259337
2016,10,715,SP,89862,83620571,20997462
2016,10,249,SP,62512,58169870,14606688
2016,6,249,ND,0,4,132
2016,7,65,ES,68496,64392900,14438990
2016,8,386,RJ,154383,132804552,39973858
2016,6,160,SP,309124,269296179,75827386
2016,12,455,RJ,47707,44202700,9407865
2016,9,245,RJ,200999,195161043,38067036
2016,7,249,ES,35082,33186620,7936595
2016,11,158,RJ,157654,137900980,43838824
2016,11,715,RJ,147331,136920270,36157750
2016,5,589,SP,66696,58131933,14121712
2016,6,249,RJ,672244,604578439,144752740
2016,3,160,RJ,611961,558498178,93141048
2016,9,65,ES,53883,50708490,12279530
2016,9,158,RJ,158600,138458118,40397871
2016,6,160,RJ,214935,187519785,54118314
2016,2,845,SP,155160,135499412,24337222
2016,2,589,RJ,71851,63066400,11198385
2016,4,160,ES,143359,135399550,19048968
2016,5,845,RJ,276890,246935927,51305661
2016,5,845,ES,68008,64442550,11075795
2016,12,249,RJ,448389,425831714,108146959
2016,1,158,RJ,238885,207856211,48498942
2016,6,158,RJ,158552,135868188,41088455
2016,12,77,ES,20985,19696340,4644440
2016,6,845,ES,68009,64442570,12564330
2016,9,249,ND,0,10,77
2016,3,845,RJ,326012,282721611,48853432
2016,2,455,RJ,99834,96803550,11905141
2016,4,77,RJ,128847,123450935,15662363
2016,4,158,SP,157207,137383059,30503452
2016,4,160,SP,288432,251778573,55967391
2016,5,160,ES,151586,143427000,23620794
2016,7,158,RJ,322913,281450339,85065509
2016,12,845,RJ,159728,139697519,39788417
2016,12,845,SP,154203,134511159,38595807
2016,8,77,RJ,132924,128869510,26850610
2016,6,589,RJ,73957,64849500,18689810
2016,6,845,SP,314288,273994265,79289738
2016,8,161,RJ,160720,138524995,40427980
2016,7,169,ES,28660,27154190,7217551
2016,3,715,RJ,147801,137608460,21136967
2016,1,77,RJ,100028,96407162,16590355
2016,9,77,RJ,156131,134600349,39765266
2016,9,573,RJ,154475,134892573,40502161
2016,10,160,RJ,1208005,1053515183,319331185
2016,4,845,SP,306773,267752011,61213057
2016,7,715,RJ,297002,266596652,74270218
2016,7,245,RJ,173587,165875644,36415203
2016,8,249,ND,0,3,71
2016,11,845,RJ,326496,291753597,84093082
2016,8,160,SP,230751,201379547,55722426
2016,1,249,ND,2,76,150
2016,12,160,SP,401095,349997296,97609192
2016,12,589,MG,2,36,59
2016,8,845,SP,278972,243436200,69317211
2016,2,607,RJ,151595,141247490,18831027
2016,6,158,SP,159276,138937616,35588808
2016,2,249,RJ,186780,178134295,23473116
2016,12,161,RJ,158008,135649716,39792585
2016,12,386,SP,45643,39934655,11833759
2016,4,158,RJ,308187,278736629,56162778
2016,4,275,RJ,148304,139317231,24787024
2016,11,715,RJ,152249,141764754,37232002
2016,5,97,MG,3,2520,2990
2016,7,160,RJ,304270,283135461,68748346
2016,1,845,RJ,404693,355011071,79799354
2016,5,361,RJ,149480,139889068,27362079
2016,8,245,RJ,319826,310283169,60296717
2016,8,245,RJ,154947,144401707,34516601
2016,7,361,ND,0,19,49
2016,6,169,ES,77488,73416920,15442423
2016,12,160,RJ,153895,134442981,38761539
2016,10,160,RJ,698000,623181221,173076340
2016,5,160,RJ,902433,799329957,191334980
2016,4,361,RJ,150255,140585049,25112226
2016,11,160,RJ,231096,210070569,57943476
2016,8,65,ES,92904,87363440,21664116
2016,12,361,ES,159887,150332550,38350969
2016,7,845,SP,389583,340175676,101112140
2016,11,77,ES,125852,118160380,28617053
2016,1,77,ES,259474,244189480,49993475
2016,12,249,ES,85003,79830430,19311856
2016,1,245,RJ,206296,199997687,31842648
2016,12,245,RJ,189856,184271103,38680384
2016,3,158,RJ,157584,138043692,27010891
2016,8,245,ND,0,0,0
2016,2,158,RJ,149508,129463953,24561022
2016,8,573,RJ,149133,138983087,33221227
2016,12,361,ES,150735,142511448,34181312
2016,6,249,ES,35082,33186600,6982120
2016,12,386,RJ,106501,93180861,27612106
2016,11,158,RJ,299296,260615665,85673371
2016,4,77,ES,25690,24207310,3436361
2016,4,249,RJ,57867,49985400,11734503
2016,10,573,RJ,139907,131008921,32689593
2016,10,160,SP,307707,268146756,77737550
2016,3,845,SP,308194,268775493,52713399
2016,9,589,RJ,64146,56285850,16191395
2016,8,195,SP,62069,54210815,14988538
2016,9,628,ND,0,0,10
2016,3,361,RJ,145866,137908031,20411444
2016,10,245,RJ,111396,108200202,21114933
2016,4,249,ES,103342,97377210,11023161
2016,2,160,SP,229902,200783200,35064542
2016,6,158,RJ,159865,139959249,39757230
2016,8,386,SP,95733,83613601,23118000
2016,3,160,SP,221011,192840357,36753559
2016,9,845,RJ,372176,326929727,91365158
2016,1,845,SP,150205,130933952,29446074
2016,11,161,RJ,154860,132672923,44318808
2016,6,169,RJ,79109,73816896,21361804
2016,12,160,RJ,152405,130748653,39516439
2016,1,160,RJ,893469,794345656,172614965
2016,2,160,RJ,455861,405909616,67540015
2016,5,158,RJ,154493,133826202,34999441
2016,2,245,RJ,289883,281234100,32054214
2016,9,77,RJ,46988,43360345,10786915
2016,4,361,RJ,258232,244486779,37604422
2016,10,158,RJ,309138,269042355,83086881
2016,7,160,SP,69429,60541704,17613383
2016,9,160,RJ,456686,415948620,107351515
2016,11,160,RJ,762325,672577720,216588008
2016,5,845,SP,160216,139788720,34891067
2016,11,249,RJ,68407,63423520,17872874
2016,3,158,RJ,455850,406267403,74038150
2016,2,573,ES,117005,109949370,17354869
2016,10,249,RJ,383907,352272781,91725908
2016,10,361,RJ,100562,97561872,19898648
2016,4,245,RJ,246863,236681643,33806090
2016,5,249,SP,85028,74110406,18003294
2016,1,160,RJ,304912,273363600,55364460
2016,6,361,ES,67896,64288390,12685302
2016,3,245,RJ,207136,200880267,19389369
2016,8,169,ES,28766,27071730,6066282
2016,5,160,RJ,241946,211272082,53250340
2016,5,249,RJ,0,18,10
2016,3,160,RJ,250813,216341679,42987298
2016,1,361,RJ,296941,276018573,48104604
2016,2,845,RJ,159978,138646022,26593222
2016,9,249,RJ,452322,411511889,101719085
2016,5,160,SP,62677,54672917,13270981
2016,1,361,RJ,95807,92878205,16813796
2016,9,169,ES,26598,24981100,5564623
2016,1,249,SP,159480,138842921,30629884
2016,1,158,RJ,459775,401555978,95424315
2016,6,245,RJ,190541,184761842,32806068
2016,1,607,RJ,151830,141465940,24382163
2016,11,573,RJ,139013,129699131,34115263
2016,6,361,RJ,606239,557528006,137338295
2016,8,160,RJ,1180362,1041702667,293674498
2016,10,845,RJ,232343,203194692,58885070
2016,7,715,RJ,100591,93690369,22703518
2016,9,158,SP,154738,134657763,40570135
2016,7,249,RJ,151147,140778598,34334256
2016,8,628,ND,0,0,20
2016,12,77,RJ,47500,46141790,10488463
2016,7,77,RJ,70128,61568640,18312849
2016,11,845,RJ,155883,134309039,43341731
2016,8,158,RJ,302451,263703092,78334898
2016,7,161,RJ,159029,137019380,41890062
2016,10,815,RJ,83077,72368427,21687398
2016,4,160,RJ,316325,274137535,64147104
2016,10,607,RJ,151932,141774167,35363657
2016,11,845,SP,312860,272933373,85499266
2016,10,77,ES,73976,69564320,15755178
2016,4,169,RJ,60545,53112540,12045138
2016,7,715,PE,33359,31142069,7241874
2016,8,158,RJ,158251,137931674,39810618
2016,9,845,SP,307397,267789717,77585669
2016,6,160,RJ,895986,785112539,223923683
2016,9,249,RJ,139344,129924445,31432990
2016,12,160,RJ,311865,278040685,74508046
2016,9,160,SP,299302,261179435,73452295
2016,7,160,RJ,1050646,920729848,278289828
2016,9,245,RJ,142268,132798477,32094319
2016,10,169,ES,68938,64746870,15502056
2016,10,628,RJ,130454,121966448,29316005
2016,2,160,RJ,894600,802531674,129533863
2016,2,77,ES,127544,120183100,15879294
2016,4,158,RJ,158542,137360882,32149680
2016,11,160,SP,308796,269224277,82054286
2016,8,249,RJ,557345,502253596,139608225
2016,8,715,RJ,145864,136841277,32368153
2016,5,249,RJ,243058,218790191,48645684
2016,7,249,RJ,304397,285707288,69953389
2016,7,249,SP,83766,73153120,21250950
2016,11,249,ES,47147,44252210,11054457
2016,9,77,ES,53868,50678820,12335386
2016,12,361,RJ,101064,98064109,18716248
2016,1,169,RJ,71901,63254900,14053209
2016,11,715,RJ,308290,269772326,88256263
2016,4,160,RJ,1057127,936900383,206452772
2017,12,580,RJ,157731,136795406,50894320
2017,7,245,RJ,79855,77497769,15402311
2017,3,361,RJ,295850,275088821,83875291
2017,8,249,RJ,152370,144479800,39519156
2017,3,249,RJ,595252,539627019,176059426
2017,7,361,RJ,319532,295013211,71624862
2017,4,160,RJ,297168,260674588,82318225
2017,4,160,RJ,897848,789026108,262244678
2017,11,361,RJ,627920,555566834,203098341
2017,8,249,ES,122582,115315050,29935984
2017,11,845,SP,154226,134839981,48454907
2017,4,249,RJ,74522,69733552,19639961
2017,6,245,SP,159582,139330964,49332215
2017,2,361,ES,341006,306353033,103257002
2017,2,158,RJ,157815,137691726,49630823
2017,5,245,RJ,155472,148604480,40023825
2017,5,589,RJ,60968,56345645,17419805
2017,2,160,RJ,1369465,1215627919,407807059
2017,10,160,RJ,154617,143366318,44314509
2017,3,158,RJ,156980,137074852,48991531
2017,8,160,RJ,391018,339005981,106190318
2017,1,160,RJ,772906,690762428,210809230
2017,7,158,RJ,92010,80269323,24384604
2017,12,249,ES,228214,215037390,70283121
2017,1,249,ES,159478,150240640,36746484
2017,9,160,RJ,308300,278551231,86656648
2017,3,160,RJ,460781,419505233,134797351
2017,11,715,RJ,152319,141412905,45267721
2017,12,160,ND,76052,66309720,23849723
2017,2,160,RJ,305400,266272608,99008168
2017,4,245,RJ,163069,142224062,47588754
2017,4,158,RJ,158677,136320330,46302510
2017,2,715,RJ,155555,135290783,50429254
2017,10,160,RJ,614362,535257904,197589491
2017,7,845,RJ,302923,260905780,80531724
2017,4,160,SP,403758,356068374,110608426
2017,12,845,RJ,79002,68006141,24895543
2017,1,249,RJ,157462,137637633,47866556
2017,6,845,RJ,303750,264598812,89889924
2017,3,158,SP,161081,140538615,48673065
2017,8,249,ES,152080,143914840,37825192
2017,8,249,ND,238783,207255374,63947905
2017,2,158,SP,155373,135707677,50371921
2017,4,160,SP,158148,138078910,45847021
2017,5,249,RJ,143917,137596220,34042685
2017,10,249,ES,148330,139568470,39408192
2017,11,160,SP,238851,207476115,75608363
2017,1,77,ES,75922,71207760,16934126
2017,7,160,RJ,397933,354229567,104723520
2017,7,249,SP,140752,123022501,36077284
2017,6,361,ES,151679,143813116,38510012
2017,8,361,RJ,152012,140966813,38181785
2017,1,161,RJ,154716,132735450,48416573
2017,5,361,RJ,463822,421911664,127746683
2017,10,538,ND,0,25,175
2017,5,715,RJ,144981,135012512,38242134
2017,10,249,RJ,176432,171142824,49209817
2017,10,160,ND,299936,261462000,81394847
2017,12,158,RJ,254596,228697074,78685280
2017,3,160,RJ,158220,135563030,49371848
2017,3,158,RJ,154757,134885965,49725590
2017,7,249,RJ,311872,278979122,79301318
2017,3,741,ES,124100,116801650,34679380
2017,6,361,RJ,142875,133491317,36788368
2017,7,245,RJ,135446,126384514,31796052
2017,3,245,RJ,147098,136306909,41702053
2017,9,607,RJ,159669,140561828,42192118
2017,6,249,SP,153186,133103355,42020033
2017,2,845,RJ,323129,277253028,100146352
2017,2,361,RJ,299782,267986766,91641769
2017,10,245,RJ,386575,367354153,103021051
2017,10,607,RJ,159502,140287641,45699634
2017,3,715,RJ,154449,134807553,49617424
2017,6,158,RJ,399380,348172848,110741919
2017,9,160,RJ,538443,468116595,155573277
2017,7,158,RJ,158286,137998937,43180279
2017,12,160,RJ,79064,69466990,24786033
2017,9,77,ND,81479,70210530,23540219
2017,8,607,RJ,159573,140286101,40203513
2017,6,158,RJ,71857,62688140,20579380
2017,7,160,SP,153066,133213089,39233271
2017,10,351,RJ,154892,134864700,49820855
2017,5,715,RJ,147911,137928531,39098460
2017,7,715,RJ,153657,133619780,41921841
2017,9,158,RJ,218789,189801384,62157222
2017,9,249,RJ,452934,430582030,120318809
2017,12,249,RJ,177432,172172946,54513370
2017,6,160,SP,312930,272830771,97047631
2017,8,573,RJ,103982,97914157,26209441
2017,12,361,RJ,159254,137073812,58179052
2017,6,589,RJ,137194,120884900,38254701
2017,1,160,RJ,893577,785669470,235347245
2017,8,160,RJ,1227733,1086783606,336273598
2017,5,160,RJ,367501,321987905,105481546
2017,5,160,RJ,615245,544244029,175594452
2017,5,361,ES,149739,141599624,40020211
2017,7,715,RJ,153789,135292909,39585502
2017,3,845,SP,155302,135656510,48253898
2017,1,249,RJ,153419,134139209,48007032
2017,2,249,SP,155562,135681380,46612895
2017,2,249,RJ,159189,136657067,50058149
2017,5,249,ES,377070,354319000,95483806
2017,10,580,RJ,160767,140237045,46452516
2017,6,160,SP,314844,280001885,81493016
2017,4,351,RJ,80269,74341010,21894007
2017,1,249,RJ,338912,306799155,96082506
2017,4,249,SP,71064,64646857,17505505
2017,6,158,RJ,155092,135396270,47338364
2017,1,589,RJ,61934,53969910,15510926
2017,4,607,RJ,154175,135586465,40614962
2017,2,160,SP,461882,401024613,142048402
2017,10,715,RJ,149557,139914547,42864309
2017,6,160,RJ,158393,138087361,46957761
2017,7,245,SP,317483,276669947,88412706
2017,9,160,SP,312144,271838917,87674895
2017,6,249,RJ,160622,148157977,41647513
2017,9,245,RJ,248017,234554743,63889800
2017,11,249,ES,281386,265002520,77365970
2017,3,249,RJ,158141,136001309,49348709
2017,12,160,SP,384571,335124767,133589848
2017,7,249,RJ,151816,142008376,36864315
2017,9,161,RJ,159137,136671689,47325481
2017,6,77,RJ,110985,107639892,25409819
2017,2,160,RJ,921966,822084160,264610377
2017,10,160,SP,382042,332566094,107055829
2017,10,245,SP,154106,134441911,42337355
2017,6,160,RJ,972562,844737032,283137758
2017,12,249,RJ,157689,137378396,57612509
2017,4,158,RJ,312852,272198592,93648861
2017,1,158,RJ,156792,136637108,47661623
2017,12,160,RJ,1355350,1186123060,489214116
2017,6,249,RJ,318745,274625891,92891117
2017,8,573,ES,102881,97556316,24686056
2017,1,158,RJ,155714,135954957,48733330
2017,1,77,RJ,163883,140759076,49812239
2017,1,573,RJ,148175,138024591,41206528
2017,6,361,RJ,478726,414777348,141122649
2017,2,63,RJ,79788,68482225,22183500
2017,8,158,RJ,229442,201305065,60564630
2017,1,249,SP,160232,139786404,48439034
2017,2,361,RJ,233348,220615065,53306197
2017,8,715,RJ,147901,138435174,37275002
2017,5,845,RJ,314134,271727544,92697090
2017,5,249,RJ,67074,62764174,17677085
2017,10,249,RJ,306830,290160216,88613492
2017,6,245,RJ,458583,434179416,114732923
2017,11,361,RJ,154215,143270512,45831170
2017,11,160,RJ,159491,148741270,55575777
2017,9,361,RJ,632207,558215115,177022875
2017,8,589,RJ,78240,68796040,20819353
2017,3,589,RJ,79041,69655970,24358667
2017,1,160,SP,512221,455078702,147989381
2017,8,160,SP,158294,137542016,42192167
2017,3,538,ND,0,310,1650
2017,1,845,SP,151836,132294707,45883151
2017,7,249,ES,256745,241747810,60818446
2017,8,160,SP,158215,138114287,42173704
2017,3,160,RJ,895242,796748582,269680297
2017,3,245,RJ,302966,293959361,70685507
2017,10,589,RJ,75800,66526370,23142171
2017,7,160,RJ,910461,798672704,247516589
2017,6,249,ES,181343,170009990,45537173
2017,1,361,ES,91690,86269680,24751003
2017,7,158,RJ,393014,344167784,101202102
2017,9,249,SP,131187,119235823,32720263
2017,4,77,RJ,89112,76538592,25908468
2017,3,845,RJ,163478,142517733,51204022
2017,4,249,ES,226087,212282530,62174594
2017,8,245,RJ,498144,475369411,115818047
2017,2,249,RJ,56225624,473488771,133621996
2017,10,158,RJ,147757,130162038,42879524
2017,10,741,RJ,105533,98441002,28913707
2017,2,573,RJ,150737,139799865,42921722
2017,10,161,RJ,317491,273050523,95594730
2017,10,845,RJ,79721,68928518,25123328
2017,5,160,RJ,295190,256661010,84203591
2017,6,607,RJ,155990,144926682,41145733
2017,7,249,RJ,509423,477922976,136890879
2017,3,455,RJ,162626,151583710,48676006
2017,7,160,SP,766945,680352415,203856774
2017,4,249,RJ,264342,251910385,64740770
2017,11,160,RJ,1039258,930730435,325809880
2017,8,386,ND,0,3,36
2017,8,160,ND,318288,274046310,84345103
2017,1,361,RJ,610272,545299400,163143846
2017,4,845,SP,158750,138286876,45958290
2017,9,249,RJ,309036,279500726,86938372
2017,2,715,RJ,153625,134826481,43727466
2017,4,715,RJ,49924,46341055,13113106
2017,12,158,RJ,157815,137882676,56002622
2017,3,249,ES,113425,106708830,31868077
2017,8,77,ND,82992,71323300,22667236
2017,9,158,RJ,307194,269176026,86292854
2017,8,160,RJ,160214,139663485,45048810
2017,1,160,RJ,761354,660231910,238252430
2017,9,249,ES,202550,190929140,49580677
2017,1,845,RJ,327294,283452639,86932959
2017,8,580,RJ,321545,280166616,87832612
2017,1,245,RJ,111584,108314655,23780841
2017,6,158,SP,158622,138572163,43512627
2017,9,249,ND,377623,328453260,102627031
2017,2,245,RJ,285867,277416231,71674140
2017,5,161,RJ,157425,135059648,48035414
2017,2,160,RJ,308388,268955266,99978484
2017,2,158,RJ,306974,267605344,99538384
2017,10,607,RJ,109932,96985584,31497642
2017,5,245,RJ,147789,138277057,39140117
2017,12,158,RJ,158429,139295666,52343712
2017,8,158,RJ,158823,138303407,44666191
2017,7,607,RJ,314130,284304490,76119946
2017,1,607,RJ,151582,140777990,42044835
2017,11,538,ND,0,45,300
2017,6,160,RJ,1226718,1076037015,355585103
2017,6,160,RJ,309625,268604129,91282479
2017,5,160,SP,304817,266028955,89297281
2017,10,158,RJ,155114,135182207,49892313
2017,2,161,RJ,159680,137012521,50212676
2018,2,160,RJ,1381718,1215453902,547491975
2018,1,245,RJ,745737,716440366,217700670
2018,1,361,RJ,305375,286722711,103995356
2018,1,169,RJ,79786,69775112,29792649
2018,4,160,SP,153779,134202640,57626267
2018,6,160,SP,298832,272884665,104983175
2018,8,158,RJ,160724,140199573,68404179
2018,1,249,RJ,159346,137078099,58453582
2018,7,160,SP,450756,398840275,188227003
2018,7,245,RJ,1399175,1346167119,490774977
2018,6,538,ND,0,383,4550
2018,7,249,ES,220701,207221600,95140910
2018,1,160,RJ,1388981,1209837892,512653743
2018,10,245,RJ,305783,276171015,136014229
2018,12,158,SP,79739,69357143,25763121
2018,2,845,SP,302635,263777524,120371156
2018,3,160,SP,156206,139378251,44976544
2018,3,589,RJ,64213,56424910,22922627
2018,5,249,RJ,159015,136884101,65233497
2018,4,249,RJ,148566,129737342,55543476
2018,11,160,RJ,159344,138932585,76681529
2018,8,249,SP,78537,68429494,33759988
2018,12,160,RJ,164484,153320837,74565117
2018,12,158,RJ,79655,69243702,26135015
2018,12,845,RJ,75517,64786185,28353900
2018,10,158,RJ,159507,140371343,65685643
2018,1,158,RJ,225201,198577810,75361255
2018,3,756,RJ,162948,140298657,63942364
2018,8,245,RJ,301137,292489755,114830454
2018,8,249,SP,159638,139284719,68726424
2018,10,245,RJ,352349,342224633,147724567
2018,4,158,RJ,403943,350412313,149805051
2018,11,160,ES,113363,106560120,52367789
2018,1,160,RJ,303716,263142814,107772343
2018,9,158,RJ,158274,138304620,69495539
2018,1,845,RJ,375481,330713861,124757206
2018,9,158,RJ,388425,343042122,163786110
2018,6,361,ES,38740,36332500,15277185
2018,2,715,RJ,53874,50034754,18255878
2018,9,361,ES,153698,145512320,63085272
2018,9,160,RJ,310533,268969660,128075112
2018,10,158,RJ,241749,211042231,105754831
2018,12,160,SP,145119,126633830,69285902
2018,6,160,SP,158686,138456925,64683924
2018,12,160,RJ,316668,273976781,151032737
2018,3,845,SP,311739,278604155,102167250
2018,9,160,SP,610818,544184470,249565699
2018,4,361,RJ,454423,428507421,159627823
2018,4,158,RJ,153446,134914721,53641526
2018,1,715,RJ,100506,93615136,34056809
2018,8,160,RJ,306469,275404682,130000862
2018,10,249,SP,157775,137627247,64395289
2018,10,160,RJ,1681699,1472656312,718553097
2018,9,160,RJ,457703,396933234,193337178
2018,7,361,ES,47458,44454040,20045344
2018,7,161,RJ,159435,137203574,57830648
2018,4,245,RJ,150796,140985053,52736973
2018,10,160,SP,769321,677549548,331497197
2018,12,245,SP,151233,141273729,53943872
2018,10,249,RJ,142270,124571320,60414226
2018,5,160,RJ,781382,682734508,290297356
2018,2,361,RJ,304374,275076871,117999702
2018,4,160,SP,461043,402641766,170433502
2018,6,158,RJ,229873,200499026,98417188
2018,9,160,ES,81941,76893740,29744530
2018,10,160,RJ,719426,698872651,308067280
2018,9,160,RJ,596725,526198758,257539740
2018,5,160,SP,470069,409897254,171784104
2018,9,160,ND,87400,76475000,39082549
2018,9,249,ES,24727,23189340,10910144
2018,2,160,SP,617855,545100584,211583944
2018,11,160,SP,704445,620439727,298698597
2018,5,158,RJ,149188,130263766,60861336
2018,10,249,RJ,435600,413246831,174032629
2018,10,158,RJ,158221,137656777,69469383
2018,10,160,RJ,302683,262164670,136024653
2018,10,249,RJ,0,15,18
2018,12,361,RJ,151612,141080956,67498356
2018,10,361,ES,15743,14820580,6744186
2018,1,249,RJ,377532,346215709,133310276
2018,2,245,RJ,215589,209148947,71525977
2018,1,249,ES,260453,245391680,86174624
2018,5,245,RJ,152000,141548594,57289525
2018,9,249,SP,155286,135456098,62379416
2018,1,160,SP,80827,70473248,28077074
2018,6,845,RJ,79441,69457620,29470561
2018,8,160,RJ,851596,740181432,360822700
2018,8,249,RJ,457418,413269020,186542773
2018,10,249,ES,103503,97194660,44011666
2018,12,455,RJ,88712,85885174,20740822
2018,12,160,SP,848816,738887879,285435746
2018,4,249,SP,137374,119735416,41960896
2018,5,245,RJ,110914,107618607,35143418
2018,1,580,RJ,82312,71808773,29209353
2018,9,845,SP,157313,137160956,69526566
2018,9,607,RJ,154613,136250405,63069484
2018,6,249,RJ,81997,70632271,33114231
2018,8,160,SP,238474,208090966,101697873
2018,1,160,RJ,227507,197673730,80731412
2018,11,158,RJ,158056,136624516,74110942
2018,3,160,RJ,1224355,1074205904,461168155
2018,10,160,RJ,73280,68269029,31429069
2018,4,249,ES,206063,193808940,75443087
2018,6,160,RJ,616323,545683695,266162034
2018,8,249,RJ,104895,97929518,41730023
2018,10,160,ES,75597,70970530,31515513
2018,10,361,ES,154425,146246109,60861982
2018,1,607,RJ,319485,281873176,107025919
2018,11,160,RJ,1159124,1005740581,472951095
2018,1,160,SP,156025,136038080,55713922
2018,7,249,ND,0,24,1047
2018,11,160,RJ,469905,409674107,217384840
2018,5,161,RJ,158378,136299548,59015094
2018,1,158,ND,157328,137488680,50765766
2018,2,160,RJ,388843,347351272,141900883
2018,6,249,RJ,241158,219063107,102846206
2018,8,845,RJ,151542,132048573,64758843
2018,1,715,SP,96376,90067143,32729142
2018,2,160,RJ,135265,126366316,44727101
2018,1,245,RJ,296257,275979246,100607030
2018,3,158,SP,77992,68063989,27848930
2018,8,249,ES,53772,50427630,20486147
2018,12,249,RJ,79173,76804189,29314243
2018,12,249,RJ,151549,131468541,64340124
2018,2,249,RJ,39134,37977671,12087140
2018,11,160,RJ,301663,263155719,143676152
2018,9,580,RJ,99335,96363177,33486658
2018,9,455,RJ,23035,22348719,8483981
2018,7,158,RJ,164873,143571238,70168915
2018,7,249,RJ,979724,887030454,376238238
2018,7,580,RJ,313342,273518204,98701687
2018,4,715,RJ,159754,139566545,61283643
2018,5,580,RJ,52369,48393118,20284154
2018,12,607,RJ,159665,140285091,72358597
2018,5,158,RJ,152391,132988177,56448833
2018,7,845,RJ,151820,132498057,65633226
2018,7,249,RJ,240070,208652241,102098853
2018,3,158,RJ,306567,266350811,117099723
2018,7,158,RJ,479395,420150417,167712636
2018,3,249,ES,292965,275886770,102389666
2018,4,158,SP,82227,71767376,29983896
2018,8,249,RJ,69954,64594767,27897032
2018,11,158,RJ,156178,136284832,66558736
2018,10,158,SP,75678,65892653,30887126
2018,8,455,RJ,53750,52147006,18293895
2018,12,361,ES,35496,33461040,13858619
2018,11,245,RJ,460086,436685546,180937686
2018,6,361,RJ,227759,197713307,99665707
2018,5,160,RJ,234236,203379603,88364225
2018,4,249,RJ,58507,54516657,23438970
2018,2,158,SP,154314,134453850,55157565
2018,4,249,ND,10,8,24
2018,1,160,ND,74854,65264820,23473903
2018,4,160,RJ,318463,278228561,122187260
2018,8,160,RJ,351850,305173352,147044698
2018,12,158,RJ,155118,136492613,70299136
2018,9,245,RJ,539697,510181150,214379890
2018,3,361,ES,71786,67399780,23379809
2018,7,607,RJ,161595,142516218,60884218
2018,9,249,RJ,158133,136073279,67444108
2018,1,158,RJ,310618,273131067,105450186
2018,5,361,ES,207905,194902170,74493607
2018,9,249,SP,150957,131679845,64399857
2018,6,249,RJ,140974,122820870,63353710
2018,12,160,SP,148667,129626515,56054467
2018,12,160,RJ,196396,171247899,66213886
2018,4,845,SP,156114,136053118,58912283
2018,2,158,RJ,158791,139757087,58574100
2018,4,160,RJ,1369514,1210016428,512381810
2018,8,249,SP,318727,278519184,133870648
2018,2,715,RJ,159309,137010040,64343005
2018,6,158,SP,75467,65867717,30004497
2018,8,245,ND,44854,41479102,27117423
2018,10,715,RJ,156986,136770279,66650542
2018,12,249,ES,21390,20115270,10179071
2018,7,845,RJ,864986,751343086,312061568
2018,9,245,RJ,146635,137579664,59840229
2018,2,741,SP,153455,133996852,54928289
2018,11,160,RJ,482252,430825704,181198930
2018,3,715,RJ,154551,134711616,58821912
2018,8,160,SP,755535,665264282,317314707
2018,10,361,RJ,341093,371957595,150659923
2018,12,160,RJ,302915,262312896,113311687
2018,12,160,RJ,594994,528002394,282362699
2018,6,715,RJ,155239,144472114,63952016
2018,5,158,RJ,156284,136331670,64975182
2018,10,845,RJ,151656,132593059,68309458
2018,12,160,RJ,544638,471591631,178692092
2018,3,158,RJ,79795,69756546,28945462
2018,9,361,ES,105359,99183830,43312277
2018,3,160,SP,1170007,1026437402,413346067
2018,9,249,RJ,599963,563133814,255181136
2018,7,160,RJ,142662,123973690,62281707
2018,3,160,RJ,315602,275945726,119192763
2018,2,249,ES,21594,20409830,7406110
2018,7,361,RJ,75400,64829525,32992343
2018,4,361,ES,71787,67399780,26580892
2018,7,160,RJ,1083983,952648123,469927854
2018,11,845,SP,153406,134012125,73172491
2018,8,160,RJ,303181,262454598,129626787
2018,12,245,RJ,266474,256036605,75721040
2018,10,361,RJ,154869,144390311,58871748
2018,4,160,RJ,662080,580230437,214945955
2018,6,160,RJ,703601,611029112,287414651
2018,11,249,ES,102528,96374580,46564216
2018,11,249,RJ,214914,206436322,72753957
2018,10,160,SP,387099,348128828,163640210
2018,10,160,RJ,302588,262283093,136280527
2018,9,160,RJ,948965,753998885,389793037
2018,3,607,RJ,152207,133911281,53018357
2018,11,160,SP,318348,282784115,127855550
2018,5,160,RJ,1360146,1190612747,553813801
2018,3,249,RJ,160126,137404573,58078012
2018,7,160,RJ,2137554,1863880145,794633581
2018,5,845,SP,150745,131449599,61622017
2018,9,845,RJ,158060,135850150,62279531
2019,11,845,SP,75639,68680075,19434694
2019,12,741,RJ,155386,133589995,56619229
2019,12,249,SP,316872,276264359,104364865
2019,12,158,RJ,148581,130473478,53620225
2019,11,160,RJ,108288,99712559,31261694
2019,5,160,RJ,301627,261342197,125087196
2019,9,573,RJ,467015,409711918,159211472
2019,3,160,RJ,603704,522504463,226122826
2019,5,160,SP,303136,264336069,124197333
